0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209
-1.14947384,-0.75737575,-0.4664212099999998,-0.78711628,-0.27276763999999987,-0.05987660000000017,-1.03023962,-0.9040124300000001,-0.28827535000000015,-0.81680438,-0.5683498699999998,-0.7607789900000002,-0.13954748000000006,-0.18577727,-0.16936964,-0.6929444599999999,-0.03361696000000003,-0.08248810999999989,-0.23108192000000005,-0.11938486999999998,-0.17973664999999994,-0.11998348999999986,-0.7688311600000001,-0.1601454499999999,-0.9222975499999999,-0.46443488,-0.040856809999999966,-0.029292560000000023,-0.9881457499999999,-0.6388509799999997,-0.0644478799999999,-0.4407621799999999,-1.3809221,-0.06643420999999994,-0.7060596799999999,-0.0889913,-0.03916978999999987,-1.7495631799999998,-0.24076669000000006,-0.9427594700000002,-0.05846167999999996,-0.8652109699999999,-0.32158237999999995,-0.5126237899999999,-0.09005248999999993,-1.0579393999999998,-0.07195784000000005,-0.45063742000000007,-0.025102219999999953,-0.15168314000000005,-0.7999341799999999,-0.30005927,-1.1722214,-0.75196096,-0.75356834,-0.13628227999999987,-0.05152312999999986,-0.032231239999999994,-0.025481169999999942,-0.12324869000000005,-0.04270708999999995,-0.006080440000000076,-0.02254248999999997,-0.12346637000000005,-0.028557889999999864,-0.004640299999999931,-0.007905499999999899,-0.05933239999999973,-0.034299199999999974,-0.011361170000000032,-0.005755909999999975,-0.046380439999999856,-0.7656223699999998,-0.046652539999999965,-0.03870722000000004,-0.019034389999999846,-0.002599550000000006,-0.03421757000000003,-0.08322278000000005,-0.02629945999999994,-0.004640299999999931,-0.04507435999999987,-0.26645491999999993,-0.04863887,-0.032530549999999936,-0.047468839999999846,-0.03829906999999988,-0.06349552999999997,-0.06950893999999996,-0.35570371999999995,-0.10975252999999996,-0.05593114999999993,-0.05633929999999987,-0.03454409000000003,-0.008474920000000052,-0.022190750000000037,-0.05323736000000001,-0.011551639999999974,-0.0535094599999999,-0.03685694000000006,-0.004096100000000158,-0.044122009999999934,-0.06608047999999989,-0.08090993000000002,-0.17521978999999988,COCOCCc1ccc([N+](=O)[O-])cc1,CN(C)c1ccc(CC(Oc2ccccc2)c2ccccc2)cc1,CCc1ccc(C(c2ccccc2)(c2ccccc2)C(Br)OC)cc1,CC(Oc1ccccc1)C(C)c1ccc(N(C)C)cc1,O=[N+]([O-])c1ccc(CC(Oc2ccccc2)c2ccccc2)cc1,COc1ccc(C(c2ccccc2)(c2ccccc2)C(OC)OC)cc1,COC(OC)C(C#N)(c1ccccc1)c1ccc([N+](=O)[O-])cc1,COCOC(OC)C(C)c1ccc(C(=O)OC)cc1,COCOC(C#N)C(C#N)(C#N)c1ccc(N(C)C)cc1,N#CC(Oc1ccccc1)C(C#N)(C#N)c1ccc([N+](=O)[O-])cc1,CC(c1ccc([N+](=O)[O-])cc1)C(Br)Oc1ccccc1,N#CC(C#N)(c1ccccc1)C(Br)Oc1ccccc1,COCOC(c1ccccc1)C(c1ccccc1)(c1ccccc1)c1ccc(-c2ccccc2)cc1,COCOC(C#N)C(C)(C)c1ccc(OC)cc1,c1ccc(OC(c2ccccc2)C(c2ccccc2)(c2ccccc2)c2ccc(-c3ccccc3)cc2)cc1,COc1ccc(C(C#N)(C#N)C(C#N)OC)cc1,COc1ccc(C(c2ccccc2)(c2ccccc2)C(OC)c2ccccc2)cc1,COCOC(Br)C(c1ccccc1)(c1ccccc1)c1ccc(OC)cc1,CCc1ccc(C(c2ccccc2)(c2ccccc2)C(Oc2ccccc2)c2ccccc2)cc1,COCOC(c1ccccc1)C(c1ccccc1)(c1ccccc1)c1ccc(OC)cc1,c1ccc(OCC(c2ccccc2)(c2ccccc2)c2ccc(-c3ccccc3)cc2)cc1,COCOC(Br)Cc1ccc(OC)cc1,COCOC(OC)C(c1ccccc1)(c1ccccc1)c1ccc(N(C)C)cc1,COCOC(Br)C(C)(C)c1ccc(OC)cc1,COCOC(Br)Cc1ccc(C(=O)OC)cc1,CCc1ccc(CCOCOC)cc1,COCCc1ccc(OC)cc1,COCOC(OC)C(c1ccccc1)c1ccc(OC)cc1,CCc1ccc(C(C#N)(C#N)C(Br)OCOC)cc1,COCCc1ccccc1,COCOC(C)Cc1ccc(OC)cc1,CCc1ccc(C(C)(C)COC)cc1,COCOC(Br)C(C#N)(C#N)c1ccc(C(=O)OC)cc1,COCOCCc1ccc(OC)cc1,COCOCCc1ccccc1,COc1ccc(CC(OC)OC)cc1,COc1ccc(C(C)C(OC)Oc2ccccc2)cc1,COCOC(OC)C(C#N)(C#N)c1ccc([N+](=O)[O-])cc1,CN(C)c1ccc(C(C#N)(C#N)C(C#N)Oc2ccccc2)cc1,COCOCCc1ccc(C(=O)OC)cc1,COCOCC(c1ccccc1)(c1ccccc1)c1ccc(OC)cc1,CCc1ccc(C(C)(C#N)C(C#N)OC)cc1,O=[N+]([O-])c1ccc(C(c2ccccc2)(c2ccccc2)C(Oc2ccccc2)c2ccccc2)cc1,COC(=O)c1ccc(C(C#N)(C#N)COc2ccccc2)cc1,COc1ccc(C(COc2ccccc2)(c2ccccc2)c2ccccc2)cc1,COC(=O)c1ccc(C(C)(C#N)C(C)OC)cc1,COCOC(Cc1ccc(OC)cc1)OC,CN(C)c1ccc(C(C#N)(c2ccccc2)C(C#N)Oc2ccccc2)cc1,COc1ccc(C(C)(C)C(OC)OC)cc1,COc1ccc(C(C)(C)C(Br)OC)cc1,N#Cc1ccc(C(C#N)(C#N)C(C#N)Oc2ccccc2)cc1,COCOC(OC)C(C#N)(c1ccccc1)c1ccc(OC)cc1,COC(C)C(C)c1ccc([N+](=O)[O-])cc1,CN(C)c1ccc(C(COc2ccccc2)c2ccccc2)cc1,COC(C)C(C)(c1ccccc1)c1ccc([N+](=O)[O-])cc1,COC(c1ccccc1)C(c1ccccc1)(c1ccccc1)c1ccc(-c2ccccc2)cc1,COCC(c1ccccc1)c1ccc(OC)cc1,COc1ccc(C(C)(C)C(OC)Oc2ccccc2)cc1,COc1ccc(C(C)(c2ccccc2)C(C)OC)cc1,COc1ccc(C(c2ccccc2)C(Br)OC)cc1,COc1ccc(C(c2ccccc2)(c2ccccc2)C(Oc2ccccc2)c2ccccc2)cc1,COc1ccc(C(C)(c2ccccc2)C(OC)c2ccccc2)cc1,COCOC(C)C(C)(c1ccccc1)c1ccc(OC)cc1,COc1ccc(C(c2ccccc2)(c2ccccc2)C(Br)Oc2ccccc2)cc1,COCOC(OC)C(C)(C)c1ccc(OC)cc1,COCOC(OC)C(C)c1ccc(OC)cc1,COc1ccc(C(C)(c2ccccc2)C(OC)OC)cc1,COCOC(OC)C(C)(c1ccccc1)c1ccc(OC)cc1,COc1ccc(C(c2ccccc2)C(OC)c2ccccc2)cc1,COc1ccc(C(C)C(OC)OC)cc1,COc1ccc(C(C)C(C)OC)cc1,COCOCC(C)c1ccc(OC)cc1,CCc1ccc(C(C#N)(C#N)C(C#N)Oc2ccccc2)cc1,COCOCC(c1ccccc1)c1ccc(OC)cc1,COCOC(C)C(C)c1ccc(OC)cc1,COc1ccc(C(C)(c2ccccc2)C(OC)Oc2ccccc2)cc1,COc1ccc(C(C)C(OC)c2ccccc2)cc1,COc1ccc(C(c2ccccc2)C(C)OC)cc1,COc1ccc(C(c2ccccc2)C(OC)Oc2ccccc2)cc1,COc1ccc(C(c2ccccc2)C(OC)OC)cc1,COc1ccc(C(C)(C)C(C)OC)cc1,COc1ccc(C(C)(C)C(OC)c2ccccc2)cc1,COC(=O)c1ccc(CCOc2ccccc2)cc1,COCOC(c1ccccc1)C(c1ccccc1)c1ccc(OC)cc1,COc1ccc(CC(C)OC)cc1,COCC(c1ccccc1)(c1ccccc1)c1ccc(OC)cc1,COCC(C)c1ccc(OC)cc1,COCOC(C)C(c1ccccc1)c1ccc(OC)cc1,COc1ccc(C(c2ccccc2)C(Oc2ccccc2)c2ccccc2)cc1,CC(Oc1ccccc1)C(C)(C#N)c1ccc([N+](=O)[O-])cc1,COc1ccc(C(c2ccccc2)(c2ccccc2)C(C)OC)cc1,COCOCC(C)(c1ccccc1)c1ccc(OC)cc1,COc1ccc(CC(OC)Oc2ccccc2)cc1,COCOCC(C)(C)c1ccc(OC)cc1,COCOC(C)C(C)(C)c1ccc(OC)cc1,COCC(C)(C)c1ccc(OC)cc1,COCOC(c1ccccc1)C(C)c1ccc(OC)cc1,COCC(C)(c1ccccc1)c1ccc(OC)cc1,COc1ccc(CC(OC)c2ccccc2)cc1,COCOC(c1ccccc1)C(C)(c1ccccc1)c1ccc(OC)cc1,COc1ccc(C(C)C(C)Oc2ccccc2)cc1,COc1ccc(C(C)(C)C(C)Oc2ccccc2)cc1,COc1ccc(C(C)COc2ccccc2)cc1,COc1ccc(C(c2ccccc2)C(C)Oc2ccccc2)cc1,COC(Oc1ccccc1)C(c1ccccc1)(c1ccccc1)c1ccc(-c2ccccc2)cc1
